Date,Open,High,Low,Close,Adj Close,Volume
2016-02-19,23740.000000,23900.000000,23480.000000,23800.000000,20415.093750,8842600
2016-02-22,23800.000000,23840.000000,23320.000000,23500.000000,20157.759766,8744950
2016-02-23,23580.000000,23780.000000,23460.000000,23620.000000,20260.691406,7383700
2016-02-24,23560.000000,23580.000000,23220.000000,23440.000000,20106.296875,7024200
2016-02-25,23440.000000,23740.000000,23440.000000,23580.000000,20226.382813,6681750
2016-02-26,23600.000000,23740.000000,23440.000000,23440.000000,20106.296875,8867200
2016-02-29,23580.000000,23880.000000,23520.000000,23560.000000,20209.226563,14434000
2016-03-02,24000.000000,24140.000000,23920.000000,23940.000000,20535.183594,11818600
2016-03-03,24260.000000,24400.000000,24040.000000,24400.000000,20929.763672,10949550
2016-03-04,24400.000000,24560.000000,24040.000000,24300.000000,20843.980469,10074500
2016-03-07,24400.000000,24620.000000,24300.000000,24460.000000,20981.224609,6568800
2016-03-08,24460.000000,24480.000000,23720.000000,23840.000000,20449.406250,10810100
2016-03-09,23760.000000,23980.000000,23540.000000,23880.000000,20483.714844,9169000
2016-03-10,24160.000000,24720.000000,24020.000000,24500.000000,21015.537109,14177000
2016-03-11,24500.000000,25060.000000,24320.000000,24980.000000,21427.273438,13361250
2016-03-14,25340.000000,25460.000000,24980.000000,25100.000000,21530.203125,10857700
2016-03-15,25100.000000,25280.000000,24920.000000,25060.000000,21495.892578,8640400
2016-03-16,25120.000000,25260.000000,25060.000000,25120.000000,21547.357422,7342800
2016-03-17,25300.000000,25920.000000,25140.000000,25260.000000,21667.447266,12343450
2016-03-18,25560.000000,25560.000000,25260.000000,25460.000000,21839.005859,11265700
2016-03-21,25480.000000,25580.000000,25160.000000,25340.000000,21736.072266,9058500
2016-03-22,25340.000000,25580.000000,25240.000000,25380.000000,21770.384766,10143600
2016-03-23,25380.000000,25580.000000,25240.000000,25580.000000,21941.935547,9870900
2016-03-24,25580.000000,25800.000000,25320.000000,25640.000000,21993.408203,10939750
2016-03-25,25660.000000,25800.000000,25560.000000,25760.000000,22096.339844,7172300
2016-03-28,25760.000000,26000.000000,25760.000000,25880.000000,22199.273438,6060900
2016-03-29,25880.000000,26000.000000,25700.000000,25800.000000,22130.650391,8622700
2016-03-30,26200.000000,26420.000000,26040.000000,26160.000000,22439.449219,13380250
2016-03-31,26120.000000,26280.000000,25960.000000,26240.000000,22508.066406,19130750
2016-04-01,25980.000000,26180.000000,25420.000000,25580.000000,21941.935547,13557800
2016-04-04,25580.000000,26100.000000,25580.000000,26100.000000,22387.976563,9402300
2016-04-05,25980.000000,25980.000000,25200.000000,25200.000000,21615.982422,11815950
2016-04-06,25380.000000,25820.000000,25360.000000,25700.000000,22044.871094,9211700
2016-04-07,26000.000000,26000.000000,25160.000000,25380.000000,21770.384766,12939750
2016-04-08,25380.000000,25380.000000,24800.000000,24920.000000,21375.806641,12593400
2016-04-11,24920.000000,25420.000000,24920.000000,25320.000000,21718.914063,6034650
2016-04-12,25400.000000,25620.000000,25320.000000,25500.000000,21873.314453,6702700
2016-04-14,26000.000000,26040.000000,25780.000000,26000.000000,22302.203125,16766350
2016-04-15,26180.000000,26200.000000,25800.000000,26000.000000,22302.203125,6829950
2016-04-18,25900.000000,26100.000000,25840.000000,25980.000000,22285.046875,6423700
2016-04-19,25880.000000,25920.000000,25660.000000,25760.000000,22096.339844,7238300
2016-04-20,25640.000000,26000.000000,25640.000000,25980.000000,22285.046875,8598600
2016-04-21,26000.000000,26020.000000,25760.000000,25880.000000,22199.273438,7254450
2016-04-22,25880.000000,25880.000000,25540.000000,25600.000000,21959.093750,5741500
2016-04-25,25700.000000,25700.000000,25420.000000,25620.000000,21976.248047,4597850
2016-04-26,25700.000000,26100.000000,25660.000000,25920.000000,22233.582031,8345050
2016-04-27,25880.000000,26000.000000,25720.000000,26000.000000,22302.203125,8297300
2016-04-28,26000.000000,26000.000000,25220.000000,25300.000000,21701.761719,14653450
2016-04-29,25200.000000,25340.000000,24840.000000,24900.000000,21358.646484,16253900
2016-05-02,24940.000000,25240.000000,24900.000000,25000.000000,21444.427734,7027600
2016-05-03,25340.000000,25400.000000,25120.000000,25220.000000,21633.134766,7903300
2016-05-04,25440.000000,25800.000000,25240.000000,25800.000000,22130.650391,14702750
2016-05-09,25800.000000,26000.000000,25700.000000,25980.000000,22285.046875,13718100
2016-05-10,25980.000000,26000.000000,25760.000000,25920.000000,22233.582031,8559550
2016-05-11,25920.000000,25980.000000,25740.000000,25840.000000,22164.960938,8834400
2016-05-12,25840.000000,25840.000000,25500.000000,25620.000000,21976.248047,7615100
2016-05-13,25620.000000,25620.000000,25020.000000,25060.000000,21495.892578,12284900
2016-05-16,25060.000000,25260.000000,24940.000000,24960.000000,21410.113281,11720150
2016-05-17,24980.000000,25300.000000,24980.000000,25280.000000,21684.603516,9183550
2016-05-18,25280.000000,25420.000000,25100.000000,25360.000000,21753.224609,9169600
2016-05-19,25360.000000,25540.000000,25320.000000,25400.000000,21787.533203,10012450
2016-05-20,25400.000000,25600.000000,25380.000000,25380.000000,21770.384766,7960550
2016-05-23,25380.000000,25720.000000,25380.000000,25720.000000,22062.027344,8112550
2016-05-24,25720.000000,25780.000000,25360.000000,25420.000000,21804.693359,10434600
2016-05-25,25660.000000,25960.000000,25480.000000,25900.000000,22216.425781,11862750
2016-05-26,25980.000000,26060.000000,25900.000000,25920.000000,22233.582031,12653650
2016-05-27,26000.000000,26020.000000,25460.000000,25640.000000,21993.408203,13744550
2016-05-30,25940.000000,25940.000000,25480.000000,25600.000000,21959.093750,10315350
2016-05-31,25600.000000,26000.000000,25360.000000,25840.000000,22164.960938,62527700
2016-06-01,25960.000000,26820.000000,25900.000000,26660.000000,22868.333984,23504000
2016-06-02,27000.000000,27440.000000,26920.000000,27300.000000,23417.312500,23806950
2016-06-03,27400.000000,27580.000000,27280.000000,27540.000000,23623.173828,17066200
2016-06-07,27720.000000,28040.000000,27600.000000,27960.000000,23983.441406,23142150
2016-06-08,28380.000000,28380.000000,27780.000000,28120.000000,24120.691406,18808100
2016-06-09,28160.000000,28600.000000,28120.000000,28600.000000,24532.429688,25768750
2016-06-10,28480.000000,28500.000000,28080.000000,28120.000000,24120.691406,14484050
2016-06-13,27920.000000,27920.000000,27240.000000,27420.000000,23520.250000,15248300
2016-06-14,27420.000000,27720.000000,27380.000000,27600.000000,23674.650391,12273050
2016-06-15,27700.000000,28320.000000,27660.000000,28260.000000,24240.783203,15334450
2016-06-16,28260.000000,28340.000000,27900.000000,28180.000000,24172.156250,14621550
2016-06-17,28200.000000,28700.000000,28200.000000,28520.000000,24463.804688,16419700
2016-06-20,28540.000000,28960.000000,28520.000000,28620.000000,24549.578125,13515800
2016-06-21,28640.000000,28980.000000,28520.000000,28960.000000,24841.226563,10020550
2016-06-22,28920.000000,29000.000000,28620.000000,28900.000000,24789.757813,8948250
2016-06-23,28880.000000,28900.000000,28540.000000,28600.000000,24532.429688,11256300
2016-06-24,28900.000000,28900.000000,27200.000000,28000.000000,24017.759766,20552600
2016-06-27,28000.000000,28100.000000,27700.000000,27960.000000,23983.441406,11839000
2016-06-28,27800.000000,28080.000000,27580.000000,27980.000000,24000.605469,10718950
2016-06-29,28160.000000,28240.000000,27820.000000,27920.000000,23966.269531,10527050
2016-06-30,28160.000000,28900.000000,27940.000000,28500.000000,24464.128906,13671700
2016-07-01,28540.000000,29580.000000,28540.000000,29320.000000,25168.015625,14393600
2016-07-04,29280.000000,29480.000000,29020.000000,29320.000000,25168.015625,7995000
2016-07-05,29320.000000,29500.000000,29240.000000,29380.000000,25219.515625,7870350
2016-07-06,28940.000000,29040.000000,28240.000000,28420.000000,24395.460938,16749150
2016-07-07,28420.000000,29000.000000,28320.000000,29000.000000,24893.326172,11495200
2016-07-08,29000.000000,29500.000000,28980.000000,29200.000000,25065.007813,13498150
2016-07-11,29200.000000,30000.000000,29200.000000,29780.000000,25562.871094,14056800
2016-07-12,29980.000000,30100.000000,29200.000000,29280.000000,25133.677734,11024700
2016-07-13,29920.000000,29920.000000,29260.000000,29620.000000,25425.531250,10009900
2016-07-14,29620.000000,30000.000000,29520.000000,30000.000000,25751.720703,12430250
2016-07-15,30000.000000,30440.000000,29720.000000,30360.000000,26060.742188,11623150
2016-07-18,30360.000000,30660.000000,30000.000000,30660.000000,26318.259766,11567200
2016-07-19,30560.000000,30800.000000,30440.000000,30660.000000,26318.259766,10122250
2016-07-20,30660.000000,30840.000000,30480.000000,30800.000000,26438.433594,7773150
2016-07-21,30800.000000,30940.000000,30740.000000,30860.000000,26489.931641,8544700
2016-07-22,30120.000000,30560.000000,30120.000000,30320.000000,26026.402344,8585150
2016-07-25,30000.000000,30460.000000,29900.000000,30040.000000,25786.054688,7732500
2016-07-26,30000.000000,30620.000000,29960.000000,30600.000000,26266.753906,7228500
2016-07-27,30240.000000,30580.000000,30240.000000,30540.000000,26215.250000,6335050
2016-07-28,30660.000000,30720.000000,29960.000000,30140.000000,25871.896484,9503700
2016-07-29,30400.000000,31140.000000,30220.000000,30780.000000,26421.263672,14985600
2016-08-01,31380.000000,31600.000000,31200.000000,31360.000000,26919.130859,11515400
2016-08-02,31360.000000,31360.000000,30920.000000,30960.000000,26575.773438,8315800
2016-08-03,30960.000000,30960.000000,30340.000000,30340.000000,26043.572266,7504900
2016-08-04,30380.000000,30660.000000,30340.000000,30340.000000,26043.572266,7009950
2016-08-05,30580.000000,31280.000000,30500.000000,31220.000000,26798.955078,6958850
2016-08-08,31320.000000,31500.000000,31120.000000,31380.000000,26936.302734,11125150
2016-08-09,31480.000000,31580.000000,31140.000000,31340.000000,26901.962891,9023200
2016-08-10,31340.000000,31400.000000,30680.000000,30820.000000,26455.599609,12340350
2016-08-11,30820.000000,31180.000000,30520.000000,31180.000000,26764.621094,10533600
2016-08-12,31180.000000,31400.000000,30880.000000,30900.000000,26524.271484,10474850
2016-08-16,30900.000000,31520.000000,30900.000000,31360.000000,26919.130859,10843100
2016-08-17,31380.000000,31400.000000,31020.000000,31320.000000,26884.796875,7446450
2016-08-18,31340.000000,32880.000000,31320.000000,32800.000000,28155.214844,18327050
2016-08-19,32760.000000,33500.000000,32720.000000,33500.000000,28756.087891,16805150
2016-08-22,33480.000000,33840.000000,33180.000000,33300.000000,28584.404297,12612200
2016-08-23,33300.000000,33880.000000,33140.000000,33740.000000,28962.099609,11545700
2016-08-24,33600.000000,33640.000000,32720.000000,33060.000000,28378.396484,15938550
2016-08-25,32600.000000,33180.000000,32440.000000,32780.000000,28138.044922,14173800
2016-08-26,32120.000000,32460.000000,32060.000000,32240.000000,27674.513672,12058000
2016-08-29,32040.000000,32800.000000,31940.000000,32800.000000,28155.214844,8925750
2016-08-30,32940.000000,33420.000000,32660.000000,32900.000000,28241.052734,7849600
2016-08-31,32820.000000,32820.000000,32220.000000,32400.000000,27811.857422,20532200
2016-09-01,31660.000000,31760.000000,31260.000000,31740.000000,27245.312500,18790150
2016-09-02,31900.000000,32260.000000,31760.000000,31940.000000,27416.996094,8153000
2016-09-05,31800.000000,32300.000000,31700.000000,32120.000000,27571.509766,8383800
2016-09-06,32140.000000,32900.000000,31940.000000,32860.000000,28206.716797,7660150
2016-09-07,32960.000000,33040.000000,32420.000000,32420.000000,27829.027344,9591850
2016-09-08,32460.000000,32780.000000,32280.000000,32780.000000,28138.044922,12070850
2016-09-09,32220.000000,32360.000000,31280.000000,31500.000000,27039.302734,13258400
2016-09-12,29800.000000,30120.000000,29120.000000,29300.000000,25150.847656,26499350
2016-09-13,30160.000000,30980.000000,29900.000000,30540.000000,26215.250000,24717250
2016-09-19,30760.000000,31380.000000,30720.000000,31160.000000,26747.455078,22408150
2016-09-20,31180.000000,31760.000000,31180.000000,31700.000000,27210.980469,12921150
2016-09-21,31900.000000,32020.000000,31520.000000,31840.000000,27331.160156,10509050
2016-09-22,32000.000000,32820.000000,31980.000000,32360.000000,27777.521484,11429950
2016-09-23,31640.000000,31960.000000,31320.000000,31420.000000,26970.634766,18299650
2016-09-26,31420.000000,31920.000000,31280.000000,31360.000000,26919.130859,14524800
2016-09-27,31000.000000,31500.000000,30660.000000,31380.000000,26936.302734,9834400
2016-09-28,31080.000000,31460.000000,31080.000000,31340.000000,26901.962891,8706400
2016-09-29,31460.000000,32380.000000,31440.000000,32000.000000,27468.498047,11397550
2016-09-30,31800.000000,32300.000000,31700.000000,31960.000000,27434.166016,11762700
2016-10-04,32200.000000,32480.000000,32120.000000,32280.000000,27708.849609,13053100
2016-10-05,32020.000000,32520.000000,31940.000000,32380.000000,27794.691406,12470450
2016-10-06,33920.000000,34000.000000,33340.000000,33820.000000,29030.773438,29558150
2016-10-07,34000.000000,34320.000000,33800.000000,34120.000000,29288.294922,26050550
2016-10-10,33000.000000,33780.000000,32560.000000,33600.000000,28841.925781,25293300
2016-10-11,32000.000000,32500.000000,30900.000000,30900.000000,26524.271484,38427150
2016-10-12,29900.000000,30900.000000,29880.000000,30700.000000,26352.589844,39088550
2016-10-13,31000.000000,31620.000000,30900.000000,31140.000000,26730.287109,21864550
2016-10-14,30960.000000,31760.000000,30940.000000,31540.000000,27073.642578,14158950
2016-10-17,31300.000000,32040.000000,30760.000000,31800.000000,27296.822266,12785200
2016-10-18,31440.000000,31900.000000,31440.000000,31780.000000,27279.656250,10384500
2016-10-19,31580.000000,32860.000000,31500.000000,32500.000000,27897.699219,15444550
2016-10-20,32520.000000,33020.000000,32180.000000,32400.000000,27811.857422,10330450
2016-10-21,32120.000000,32260.000000,31760.000000,31780.000000,27279.656250,10477500
2016-10-24,31860.000000,32160.000000,31800.000000,32160.000000,27605.841797,9289950
2016-10-25,32000.000000,32080.000000,31840.000000,31940.000000,27416.996094,9866100
2016-10-26,31940.000000,31980.000000,31240.000000,31340.000000,26901.962891,10534000
2016-10-27,31420.000000,32340.000000,31120.000000,31460.000000,27004.970703,14117000
2016-10-28,31600.000000,32280.000000,31600.000000,32280.000000,27708.849609,10214200
2016-10-31,32320.000000,32780.000000,32220.000000,32780.000000,28138.044922,12067200
2016-11-01,32600.000000,33040.000000,32240.000000,33040.000000,28361.226563,10347400
2016-11-02,32800.000000,33040.000000,32620.000000,32860.000000,28206.716797,10099250
2016-11-03,32600.000000,32800.000000,32120.000000,32320.000000,27743.183594,10341850
2016-11-04,32100.000000,32680.000000,32100.000000,32540.000000,27932.031250,7103850
2016-11-07,32940.000000,33000.000000,32680.000000,32800.000000,28155.214844,7661900
2016-11-08,32980.000000,32980.000000,32700.000000,32880.000000,28223.890625,5417450
2016-11-09,32920.000000,33140.000000,31820.000000,31920.000000,27399.824219,15683600
2016-11-10,32600.000000,33000.000000,32360.000000,32980.000000,28309.722656,11795350
2016-11-11,31700.000000,32360.000000,31700.000000,31960.000000,27434.166016,12836800
2016-11-14,31900.000000,31920.000000,31040.000000,31060.000000,26661.615234,15133300
2016-11-15,31060.000000,31620.000000,30780.000000,30780.000000,26421.263672,13665700
2016-11-16,30800.000000,31280.000000,30800.000000,31160.000000,26747.455078,13308200
2016-11-17,31100.000000,31520.000000,30900.000000,31360.000000,26919.130859,7870550
2016-11-18,31640.000000,31760.000000,31400.000000,31720.000000,27228.152344,9460750
2016-11-21,31300.000000,32120.000000,31300.000000,31860.000000,27348.328125,8180200
2016-11-22,32140.000000,32900.000000,32000.000000,32800.000000,28155.214844,9751100
2016-11-23,33220.000000,33220.000000,32520.000000,32980.000000,28309.722656,12668600
2016-11-24,32980.000000,33040.000000,32660.000000,33000.000000,28326.888672,7757150
2016-11-25,32820.000000,33040.000000,32660.000000,33000.000000,28326.888672,6276900
2016-11-28,33000.000000,33620.000000,32800.000000,33540.000000,28790.425781,13294050
2016-11-29,33800.000000,33960.000000,33380.000000,33540.000000,28790.425781,18081300
2016-11-30,33540.000000,34940.000000,33540.000000,34920.000000,29975.000000,28535200
2016-12-01,34800.000000,35060.000000,34660.000000,34980.000000,30026.501953,15535350
2016-12-02,34480.000000,34760.000000,34140.000000,34540.000000,29648.808594,15352950
2016-12-05,34340.000000,34680.000000,34220.000000,34360.000000,29494.300781,8484600
2016-12-06,34440.000000,35200.000000,34400.000000,34960.000000,30009.337891,14001800
2016-12-07,35040.000000,35480.000000,35040.000000,35440.000000,30421.367188,9603650
2016-12-08,35980.000000,36020.000000,35520.000000,35800.000000,30730.380859,16462550
2016-12-09,35900.000000,35900.000000,35400.000000,35600.000000,30558.710938,10652450
2016-12-12,34660.000000,35360.000000,34660.000000,35040.000000,30078.007813,11414450
2016-12-13,34620.000000,35440.000000,34620.000000,35320.000000,30318.361328,11684450
2016-12-14,35560.000000,35680.000000,35280.000000,35540.000000,30507.210938,7455100
2016-12-15,34820.000000,35500.000000,34820.000000,35180.000000,30198.191406,5773550
2016-12-16,35300.000000,36020.000000,35200.000000,35860.000000,30781.892578,11747700
2016-12-19,35620.000000,36380.000000,35620.000000,35900.000000,30816.232422,5435800
2016-12-20,35920.000000,36400.000000,35840.000000,36240.000000,31108.074219,7615200
2016-12-21,36360.000000,36600.000000,36020.000000,36100.000000,30987.902344,6552100
2016-12-22,36260.000000,36300.000000,35980.000000,36180.000000,31056.578125,6354600
2016-12-23,36020.000000,36080.000000,35600.000000,35640.000000,30593.037109,8334850
2016-12-26,35600.000000,36000.000000,35560.000000,35960.000000,30867.726563,4823600
2016-12-27,35980.000000,36200.000000,35860.000000,35980.000000,30884.888672,4653450
2016-12-28,35840.000000,35980.000000,35600.000000,35760.000000,31172.562500,6662900
2016-12-29,35420.000000,36040.000000,35400.000000,36040.000000,31416.644531,7516450
2017-01-02,35980.000000,36240.000000,35880.000000,36100.000000,31468.945313,4650600
2017-01-03,36280.000000,36620.000000,36020.000000,36480.000000,31800.189453,7357650
2017-01-04,36500.000000,36520.000000,36100.000000,36160.000000,31521.251953,7971750
2017-01-05,36060.000000,36060.000000,35540.000000,35560.000000,30998.218750,10967450
2017-01-06,36180.000000,36440.000000,36040.000000,36200.000000,31556.115234,8880950
2017-01-09,36600.000000,37500.000000,36560.000000,37220.000000,32445.273438,13194900
2017-01-10,37280.000000,37400.000000,37080.000000,37240.000000,32462.693359,9099800
2017-01-11,37520.000000,38560.000000,37420.000000,38280.000000,33369.289063,12018150
2017-01-12,38000.000000,38800.000000,37980.000000,38800.000000,33822.582031,11669150
2017-01-13,38100.000000,38320.000000,37460.000000,37460.000000,32654.472656,15954450
2017-01-16,36860.000000,37820.000000,36320.000000,36660.000000,31957.105469,16611500
2017-01-17,36580.000000,37460.000000,36580.000000,36960.000000,32218.619141,8150700
2017-01-18,37040.000000,37500.000000,36620.000000,36940.000000,32201.183594,8875400
2017-01-19,37720.000000,37920.000000,37020.000000,37480.000000,32671.914063,9418900
2017-01-20,37120.000000,37420.000000,36880.000000,37200.000000,32427.839844,9185000
2017-01-23,37200.000000,38060.000000,37000.000000,38060.000000,33177.511719,8810400
2017-01-24,38120.000000,38580.000000,37880.000000,38160.000000,33264.687500,11048750
2017-01-25,38340.000000,39400.000000,38320.000000,39400.000000,34345.605469,13433850
2017-01-26,39420.000000,40000.000000,39420.000000,39900.000000,34781.460938,15214500
2017-01-31,39900.000000,39900.000000,39460.000000,39460.000000,34397.914063,17992200
2017-02-01,39540.000000,39660.000000,39040.000000,39120.000000,34101.523438,14150400
2017-02-02,39600.000000,39660.000000,39200.000000,39360.000000,34310.730469,15029300
2017-02-03,39400.000000,39500.000000,39180.000000,39460.000000,34397.914063,10386350
2017-02-06,39580.000000,39660.000000,39140.000000,39560.000000,34485.078125,8860700
2017-02-07,39560.000000,39580.000000,38760.000000,38820.000000,33840.011719,14041800
2017-02-08,38740.000000,38780.000000,38200.000000,38400.000000,33473.898438,17092950
2017-02-09,38780.000000,38840.000000,38220.000000,38400.000000,33473.898438,13694150
2017-02-10,38400.000000,38760.000000,38300.000000,38360.000000,33439.023438,11020750
2017-02-13,37740.000000,38060.000000,37720.000000,37960.000000,33090.328125,11102050
2017-02-14,37960.000000,38260.000000,37320.000000,37580.000000,32759.076172,13124150
2017-02-15,37080.000000,37960.000000,37080.000000,37720.000000,32881.125000,14191550
2017-02-16,37800.000000,38360.000000,37780.000000,38020.000000,33142.644531,10226350
2017-02-17,37560.000000,38040.000000,37280.000000,37860.000000,33003.160156,15377450
2017-02-20,38220.000000,38780.000000,38160.000000,38660.000000,33700.542969,7485800
2017-02-21,38540.000000,39560.000000,38420.000000,38940.000000,33944.621094,10562600
2017-02-22,39000.000000,39340.000000,38980.000000,39300.000000,34258.433594,8539450
2017-02-23,39020.000000,39440.000000,39020.000000,39180.000000,34153.835938,10217300
2017-02-24,38960.000000,39100.000000,38060.000000,38220.000000,33316.980469,9296850
2017-02-27,38020.000000,38140.000000,37700.000000,38060.000000,33177.511719,9033700
2017-02-28,38060.000000,38760.000000,37960.000000,38440.000000,33508.750000,15088700
2017-03-02,38420.000000,39860.000000,38420.000000,39720.000000,34624.554688,21249800
2017-03-03,39340.000000,39720.000000,39160.000000,39620.000000,34537.386719,12708700
2017-03-06,39220.000000,40220.000000,39220.000000,40080.000000,34938.375000,12234850
2017-03-07,39800.000000,40320.000000,39800.000000,40200.000000,35042.988281,10553250
2017-03-08,40200.000000,40620.000000,40140.000000,40200.000000,35042.988281,12140950
2017-03-09,40200.000000,40300.000000,40020.000000,40200.000000,35042.988281,14372250
2017-03-10,39960.000000,40420.000000,39860.000000,40180.000000,35025.542969,10227800
2017-03-13,40040.000000,40980.000000,40040.000000,40600.000000,35391.667969,7424100
2017-03-14,40620.000000,41540.000000,40500.000000,41360.000000,36054.167969,11325050
2017-03-15,40800.000000,41440.000000,40800.000000,41400.000000,36089.039063,9587850
2017-03-16,41800.000000,42180.000000,41540.000000,41840.000000,36472.593750,9933150
2017-03-17,41800.000000,42500.000000,41720.000000,42400.000000,36960.750000,12602300
2017-03-20,42000.000000,42120.000000,41740.000000,41900.000000,36524.898438,10250050
2017-03-21,41780.000000,42680.000000,41760.000000,42560.000000,37100.230469,14220150
2017-03-22,41600.000000,42460.000000,41580.000000,42460.000000,37013.054688,16427250
2017-03-23,42200.000000,42360.000000,41700.000000,41800.000000,36437.722656,15397100
2017-03-24,41600.000000,41980.000000,41080.000000,41500.000000,36176.222656,12808150
2017-03-27,41200.000000,41880.000000,41180.000000,41200.000000,35914.695313,12177650
2017-03-28,41560.000000,41840.000000,41380.000000,41480.000000,36158.777344,8216250
2017-03-29,41740.000000,41960.000000,41580.000000,41780.000000,36420.281250,10093250
2017-03-30,41880.000000,42440.000000,41880.000000,41980.000000,36717.664063,8204000
2017-03-31,41820.000000,42020.000000,41200.000000,41200.000000,36035.445313,10500300
2017-04-03,41400.000000,41720.000000,41300.000000,41440.000000,36245.363281,9579400
2017-04-04,41600.000000,42180.000000,41520.000000,42080.000000,36805.140625,12255500
2017-04-05,41900.000000,42240.000000,41700.000000,42140.000000,36857.625000,10699700
2017-04-06,42000.000000,42080.000000,41600.000000,41840.000000,36595.222656,9683400
2017-04-07,41800.000000,41820.000000,41160.000000,41600.000000,36385.308594,10021000
2017-04-10,41940.000000,41940.000000,41500.000000,41940.000000,36682.687500,7141350
2017-04-11,41940.000000,41940.000000,41580.000000,41600.000000,36385.308594,7172900
2017-04-12,41860.000000,41940.000000,41700.000000,41900.000000,36647.695313,8274900
2017-04-13,41660.000000,42460.000000,41660.000000,42420.000000,37102.523438,9040800
2017-04-14,42160.000000,42260.000000,41760.000000,42020.000000,36752.660156,5462850
2017-04-17,42000.000000,42080.000000,41520.000000,41560.000000,36350.324219,5224750
2017-04-18,41680.000000,41820.000000,41280.000000,41500.000000,36297.847656,6860650
2017-04-19,41300.000000,41420.000000,40900.000000,40900.000000,35773.054688,11762900
2017-04-20,40580.000000,40800.000000,40080.000000,40280.000000,35230.765625,21148850
2017-04-21,40480.000000,41400.000000,40480.000000,40760.000000,35650.601563,15130500
2017-04-24,41260.000000,41260.000000,40920.000000,41240.000000,36070.437500,8990150
2017-04-25,41460.000000,42740.000000,41320.000000,42700.000000,37347.421875,19299600
2017-04-26,42700.000000,42800.000000,42520.000000,42800.000000,37434.882813,14794800
2017-04-27,42700.000000,44520.000000,41960.000000,43840.000000,38344.511719,23032250
2017-04-28,45780.000000,45800.000000,44520.000000,44620.000000,39026.738281,22685700
2017-05-02,45500.000000,45500.000000,44760.000000,44900.000000,39271.648438,14068300
2017-05-04,45700.000000,45700.000000,44860.000000,45520.000000,39813.925781,13690100
2017-05-08,45520.000000,47020.000000,45340.000000,47020.000000,41125.894531,19582550
2017-05-10,46160.000000,47220.000000,45600.000000,45600.000000,39883.898438,23410950
2017-05-11,45420.000000,46180.000000,45220.000000,45500.000000,39796.425781,21277850
2017-05-12,45760.000000,46160.000000,45660.000000,45820.000000,40076.308594,9422900
2017-05-15,45620.000000,46280.000000,45620.000000,46100.000000,40321.222656,8001400
2017-05-16,46660.000000,46800.000000,46100.000000,46380.000000,40566.121094,8803750
2017-05-17,46120.000000,46640.000000,46100.000000,46340.000000,40531.132813,7424450
2017-05-18,45740.000000,46000.000000,45540.000000,45940.000000,40181.273438,11160350
2017-05-19,45640.000000,45780.000000,44720.000000,44720.000000,39114.207031,15762350
2017-05-22,45040.000000,45380.000000,44760.000000,45100.000000,39446.566406,17643550
2017-05-23,45400.000000,45580.000000,44900.000000,44920.000000,39289.148438,12607050
2017-05-24,44860.000000,45300.000000,44800.000000,44880.000000,39254.144531,8675400
2017-05-25,45160.000000,45680.000000,44800.000000,45680.000000,39953.863281,13044800
2017-05-26,45600.000000,46460.000000,45540.000000,46080.000000,40303.726563,13613650
2017-05-29,46220.000000,46400.000000,45380.000000,45620.000000,39901.394531,8739550
2017-05-30,45520.000000,45660.000000,44480.000000,44640.000000,39044.238281,12433600
2017-05-31,44580.000000,45020.000000,44400.000000,44700.000000,39096.714844,18669100
2017-06-01,44860.000000,44900.000000,44400.000000,44680.000000,39079.218750,9753500
2017-06-02,45060.000000,45960.000000,45000.000000,45960.000000,40198.769531,12488750
2017-06-05,46040.000000,46360.000000,45720.000000,45940.000000,40181.273438,7599400
2017-06-07,46500.000000,46500.000000,45240.000000,45300.000000,39621.500000,13729400
2017-06-08,45000.000000,45580.000000,45000.000000,45160.000000,39499.050781,13978750
2017-06-09,45680.000000,46440.000000,45600.000000,46100.000000,40321.222656,11732850
2017-06-12,45420.000000,45600.000000,45140.000000,45380.000000,39691.468750,10954300
2017-06-13,45140.000000,45620.000000,45140.000000,45400.000000,39708.960938,8624900
2017-06-14,45800.000000,46060.000000,45240.000000,45360.000000,39673.968750,10166700
2017-06-15,45680.000000,45920.000000,45180.000000,45680.000000,39953.863281,9657000
2017-06-16,45500.000000,45940.000000,45460.000000,45580.000000,39866.406250,17403450
2017-06-19,45580.000000,46560.000000,45560.000000,46560.000000,40723.550781,11303900
2017-06-20,47240.000000,48140.000000,47220.000000,48140.000000,42105.503906,15045000
2017-06-21,47740.000000,48120.000000,47480.000000,47480.000000,41528.226563,9973650
2017-06-22,47960.000000,48080.000000,47720.000000,47960.000000,41948.062500,11455800
2017-06-23,47600.000000,47780.000000,47420.000000,47620.000000,41650.683594,9515100
2017-06-26,47520.000000,48360.000000,47520.000000,48280.000000,42227.945313,8552800
2017-06-27,48220.000000,48400.000000,47900.000000,48300.000000,42245.441406,9616750
2017-06-28,47600.000000,48000.000000,47560.000000,47700.000000,41720.652344,9572500
2017-06-29,48040.000000,48320.000000,47940.000000,47940.000000,42053.996094,8306550
2017-06-30,47500.000000,47620.000000,47100.000000,47540.000000,41703.113281,11877550
2017-07-03,47500.000000,47780.000000,47120.000000,47220.000000,41422.390625,6805550
2017-07-04,47160.000000,47400.000000,46900.000000,47000.000000,41229.410156,7961000
2017-07-05,46820.000000,47680.000000,46780.000000,47580.000000,41738.199219,10640250
